bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,target,total_amt_grp,n_target,grp
2011-04,13735,935.15,935.15,935.15,1,59,59,505,25,1,UK,0.0,3,1,1
2011-04,13740,350.75,350.75,350.75,1,23,23,425,48,3,UK,0.0,2,1,2
2011-04,13771,871.6,871.6,871.6,1,49,49,594,48,2,UK,1.0,3,0,2
2011-04,13863,305.78,305.78,305.78,1,20,20,224,24,2,UK,0.0,2,1,2
2011-04,13880,291.63,291.63,291.63,1,18,18,193,24,2,UK,1.0,1,0,2
2011-04,13881,309.88,309.88,309.88,1,17,17,322,48,6,UK,1.0,2,0,3
2011-04,13892,54.519999999999996,54.519999999999996,54.519999999999996,1,3,3,140,96,8,UK,0.0,1,1,3
2011-04,13952,2042.761,2042.761,2042.761,1,93,93,886,48,1,UK,1.0,3,0,1
2011-04,13962,117.6,117.6,117.6,1,7,7,30,12,1,UK,0.0,1,1,1
2011-04,13983,305.43,305.43,305.43,1,18,18,261,48,3,UK,0.0,2,1,2
2011-04,14040,171.1,171.1,171.1,1,5,5,84,48,6,UK,1.0,1,0,3
2011-04,14057,391.03999999999996,349.44,41.6,2,11,2,356,96,10,UK,1.0,2,0,3
2011-04,14077,82.5,82.5,82.5,1,6,6,20,10,1,UK,0.0,1,1,1
2011-04,14148,157.2,157.2,157.2,1,3,3,16,10,3,UK,0.0,1,1,2
2011-04,14163,411.87,411.87,411.87,1,17,17,153,48,2,UK,1.0,2,0,2
2011-04,14195,828.4,828.4,828.4,1,5,5,736,392,4,UK,1.0,3,0,2
2011-04,14227,587.27,304.33000000000004,282.94,2,17,13,317,24,1,UK,1.0,2,0,1
2011-04,14240,226.85,226.85,226.85,1,10,10,79,24,2,UK,0.0,1,1,2
2011-04,14242,142.2,142.2,142.2,1,8,8,70,12,2,UK,0.0,1,1,2
2011-04,14243,373.27,373.27,373.27,1,23,23,237,48,1,UK,0.0,2,1,1
2011-04,14258,798.4,718.6,79.80000000000001,2,5,1,1296,1200,10,UK,1.0,3,0,3
2011-04,14264,115.7,115.7,115.7,1,5,5,18,8,2,UK,0.0,1,1,2
2011-04,14282,107.28,107.28,107.28,1,8,8,128,24,10,UK,1.0,1,0,3
2011-04,14309,347.49,347.49,347.49,1,20,20,155,12,4,UK,0.0,2,1,2
2011-04,14326,183.85,183.85,183.85,1,8,8,103,48,3,UK,0.0,1,1,2
2011-04,14334,268.68,268.68,268.68,1,17,17,178,24,2,UK,1.0,1,0,2
2011-04,14339,309.52,309.52,309.52,1,14,14,168,24,4,UK,0.0,2,1,2
2011-04,14403,790.7,790.7,790.7,1,14,14,274,50,1,UK,1.0,3,0,1
2011-04,14419,183.04,183.04,183.04,1,36,36,106,24,1,UK,0.0,1,1,1
2011-04,14428,127.07000000000001,127.07000000000001,127.07000000000001,1,4,4,89,72,1,UK,0.0,1,1,1
2011-04,14450,108.42,108.42,108.42,1,12,12,71,25,1,UK,0.0,1,1,1
2011-04,14465,441.14,254.68,186.46,2,57,56,212,12,1,UK,0.0,2,1,1
2011-04,14527,320.07,117.66,40.41,4,12,6,106,36,1,UK,1.0,2,0,1
2011-04,14541,134.8,134.8,134.8,1,5,5,52,30,5,UK,1.0,1,0,3
2011-04,14546,561.29,561.29,561.29,1,96,96,357,25,1,UK,1.0,2,0,1
2011-04,14623,192.68,192.68,192.68,1,32,32,104,12,1,UK,0.0,1,1,1
2011-04,14628,331.58000000000004,331.58000000000004,331.58000000000004,1,12,12,106,24,1,UK,0.0,2,1,1
2011-04,14669,421.74,421.74,421.74,1,54,54,283,24,1,UK,0.0,2,1,1
2011-04,14692,99.45,99.45,99.45,1,15,15,37,5,1,UK,0.0,1,1,1
2011-04,14711,735.07,526.5,208.57,2,37,30,309,100,1,UK,1.0,3,0,1
2011-04,14735,272.12,142.52,19.5,3,6,1,68,12,4,UK,1.0,1,0,2
2011-04,14740,371.4,371.4,371.4,1,25,25,224,12,4,UK,1.0,2,0,2
2011-04,14747,328.2,328.2,328.2,1,18,18,84,12,2,UK,0.0,2,1,2
2011-04,14758,327.71999999999997,327.71999999999997,327.71999999999997,1,16,16,102,48,1,UK,1.0,2,0,1
2011-04,14796,420.98,420.98,420.98,1,62,62,243,32,1,UK,1.0,2,0,1
2011-04,14810,171.06,171.06,171.06,1,20,20,86,10,1,UK,1.0,1,0,1
2011-04,14844,874.5500000000001,874.5500000000001,874.5500000000001,1,40,40,582,100,2,UK,0.0,3,1,2
2011-04,14852,490.4,490.4,490.4,1,24,24,368,48,2,UK,0.0,2,1,2
2011-04,14903,580.58,580.58,580.58,1,57,57,284,24,1,UK,1.0,2,0,1
2011-04,14973,654.6,654.6,654.6,1,5,5,51,24,1,UK,0.0,3,1,1
2011-04,15005,592.76,253.94,144.86,3,44,34,373,10,1,UK,1.0,2,0,1
2011-04,15027,341.4,341.4,341.4,1,8,8,140,36,6,UK,1.0,2,0,3
2011-04,15034,989.77,790.02,199.75,2,80,16,542,48,1,UK,0.0,3,1,1
2011-04,15114,215.34,215.34,215.34,1,16,16,234,24,2,UK,1.0,1,0,2
2011-04,15125,527.0,527.0,527.0,1,4,4,400,100,100,UK,1.0,2,0,3
2011-04,15134,110.1,110.1,110.1,1,6,6,50,16,3,UK,1.0,1,0,2
2011-04,15139,56.86,56.86,56.86,1,5,5,106,48,6,UK,0.0,1,1,3
2011-04,15145,724.03,422.23,301.8,2,26,15,438,36,1,UK,0.0,3,1,1
2011-04,15197,216.75,216.75,216.75,1,12,12,124,25,2,UK,0.0,1,1,2
2011-04,15212,101.8,101.8,101.8,1,5,5,36,12,4,UK,0.0,1,1,2
2011-04,15214,514.9300000000001,514.9300000000001,514.9300000000001,1,35,35,402,25,1,UK,0.0,2,1,1
2011-04,15251,2846.02,2846.02,2846.02,1,30,30,1918,200,4,UK,1.0,3,0,2
2011-04,15270,300.25,300.25,300.25,1,8,8,265,192,2,UK,0.0,1,1,2
2011-04,15271,147.6,147.6,147.6,1,8,8,68,24,2,UK,1.0,1,0,2
2011-04,15281,356.63,252.23000000000002,104.4,2,15,5,169,48,1,UK,1.0,2,0,1
2011-04,15291,699.4,396.0,303.4,2,5,2,360,144,6,UK,0.0,3,1,3
2011-04,15367,651.6,651.6,651.6,1,29,29,338,48,5,UK,0.0,3,1,3
2011-04,15414,36.2,36.2,36.2,1,5,5,12,6,1,UK,0.0,1,1,1
2011-04,15436,484.1,484.1,484.1,1,124,124,246,12,1,UK,0.0,2,1,1
2011-04,15442,594.0,594.0,594.0,1,2,2,120,60,60,UK,0.0,2,1,3
2011-04,15482,713.8,713.8,713.8,1,6,6,184,64,16,UK,0.0,3,1,3
2011-04,15508,518.47,311.42,207.05,2,20,18,265,36,1,UK,1.0,2,0,1
2011-04,15521,505.0,505.0,505.0,1,3,3,22,10,2,UK,1.0,2,0,2
2011-04,15547,280.66,280.66,280.66,1,43,43,287,72,1,UK,1.0,1,0,1
2011-04,15570,294.04,294.04,294.04,1,16,16,90,16,1,UK,1.0,1,0,1
2011-04,15572,427.63,427.63,427.63,1,50,50,205,16,1,UK,0.0,2,1,1
2011-04,15605,312.58,312.58,312.58,1,20,20,130,24,1,UK,0.0,2,1,1
2011-04,15622,1615.8,1537.2,78.6,2,85,3,891,48,1,UK,1.0,3,0,1
2011-04,15625,695.3299999999999,695.3299999999999,695.3299999999999,1,36,36,513,48,3,UK,0.0,3,1,2
2011-04,15640,1420.58,1103.73,316.85,2,46,10,684,40,1,UK,0.0,3,1,1
2011-04,15655,560.67,560.67,560.67,1,34,34,324,25,2,UK,0.0,2,1,2
2011-04,15665,1456.42,1456.42,1456.42,1,76,76,1162,96,2,UK,0.0,3,1,2
2011-04,15719,336.38,336.38,336.38,1,61,61,169,12,1,UK,1.0,2,0,1
2011-04,15738,291.90000000000003,291.90000000000003,291.90000000000003,1,10,10,130,24,4,UK,1.0,1,0,2
2011-04,15749,21535.9,21535.9,21535.9,1,5,5,9014,3114,670,UK,0.0,3,1,3
2011-04,15752,403.78000000000003,403.78000000000003,403.78000000000003,1,53,53,340,30,1,UK,0.0,2,1,1
2011-04,15754,91.8,91.8,91.8,1,6,6,36,12,4,UK,0.0,1,1,2
2011-04,15768,354.34999999999997,354.34999999999997,354.34999999999997,1,10,10,101,25,1,UK,1.0,2,0,1
2011-04,15769,1342.44,1220.4,122.03999999999999,2,2,2,396,288,12,UK,1.0,3,0,3
2011-04,15777,293.96,293.96,293.96,1,14,14,129,32,1,UK,0.0,1,1,1
2011-04,15780,225.61,225.61,225.61,1,13,13,127,24,1,UK,0.0,1,1,1
2011-04,15805,1193.41,1052.56,140.85,2,53,9,582,25,1,UK,1.0,3,0,1
2011-04,15813,770.65,770.65,770.65,1,29,29,369,25,2,UK,1.0,3,0,2
2011-04,15838,1095.96,825.96,270.0,2,6,1,500,100,32,UK,1.0,3,0,3
2011-04,15855,106.4,106.4,106.4,1,8,8,66,12,4,UK,1.0,1,0,2
2011-04,15891,511.68,511.68,511.68,1,60,60,418,48,1,UK,0.0,2,1,1
2011-04,15916,158.54000000000002,158.54000000000002,158.54000000000002,1,14,14,62,12,1,UK,0.0,1,1,1
2011-04,15932,311.16,311.16,311.16,1,7,7,180,48,12,UK,1.0,2,0,3
2011-04,15935,416.86,308.82,108.03999999999999,2,11,1,115,12,1,UK,0.0,2,1,1
2011-04,15971,22.650000000000002,22.650000000000002,22.650000000000002,1,2,2,7,6,1,UK,0.0,1,1,1
2011-04,16010,282.3,163.55,118.75,2,36,14,156,13,1,UK,0.0,1,1,1
2011-04,16011,119.1,119.1,119.1,1,5,5,78,24,6,UK,0.0,1,1,3
2011-04,16029,1340.4,870.0,470.4,2,4,4,692,200,48,UK,1.0,3,0,3
2011-04,16031,305.63,305.63,305.63,1,39,39,219,25,1,UK,0.0,2,1,1
2011-04,16099,318.3,318.3,318.3,1,19,19,206,24,4,UK,0.0,2,1,2
2011-04,16131,1056.3600000000001,1056.3600000000001,1056.3600000000001,1,24,24,540,72,2,UK,1.0,3,0,2
2011-04,16161,345.35,345.35,345.35,1,21,21,165,20,1,UK,1.0,2,0,1
2011-04,16172,199.38,199.38,199.38,1,16,16,180,24,4,UK,0.0,1,1,2
2011-04,16186,392.41,392.41,392.41,1,28,28,428,48,3,UK,1.0,2,0,2
2011-04,16214,206.7,206.7,206.7,1,5,5,34,8,2,UK,0.0,1,1,2
2011-04,16224,543.21,375.74,167.47,2,30,14,485,80,1,UK,0.0,2,1,1
2011-04,16241,225.52,225.52,225.52,1,60,60,113,12,1,UK,1.0,1,0,1
2011-04,16249,814.83,814.83,814.83,1,22,22,441,64,3,UK,1.0,3,0,2
2011-04,16309,334.2,334.2,334.2,1,21,21,304,24,3,UK,0.0,2,1,2
2011-04,16333,7325.84,1445.6000000000001,355.20000000000005,9,5,1,12296,1728,144,UK,1.0,3,0,3
2011-04,16348,431.45,278.76,152.69,2,46,28,223,20,1,UK,0.0,2,1,1
2011-04,16378,75.9,75.9,75.9,1,3,3,42,18,12,UK,0.0,1,1,3
2011-04,16394,306.89,306.89,306.89,1,24,24,403,48,2,UK,0.0,2,1,2
2011-04,16418,145.91,145.91,145.91,1,18,18,87,25,1,UK,0.0,1,1,1
2011-04,16458,198.0,198.0,198.0,1,17,17,138,10,2,UK,1.0,1,0,2
2011-04,16523,461.7,397.5,64.2,2,18,2,258,36,4,UK,1.0,2,0,2
2011-04,16525,435.0,435.0,435.0,1,6,6,128,40,8,UK,1.0,2,0,3
2011-04,16558,538.14,307.16,230.98000000000002,2,24,14,487,48,1,UK,1.0,2,0,1
2011-04,16586,463.95,463.95,463.95,1,8,8,95,24,3,UK,0.0,2,1,2
2011-04,16617,151.85,151.85,151.85,1,5,5,91,48,1,UK,0.0,1,1,1
2011-04,16623,129.45,129.45,129.45,1,5,5,39,12,3,UK,0.0,1,1,2
2011-04,16643,487.51,487.51,487.51,1,27,27,269,48,2,UK,0.0,2,1,2
2011-04,16686,141.68,141.68,141.68,1,9,9,80,12,6,UK,1.0,1,0,3
2011-04,16696,35.400000000000006,35.400000000000006,35.400000000000006,1,2,2,12,6,6,UK,1.0,1,0,3
2011-04,16697,112.75,112.75,112.75,1,20,20,27,3,1,UK,0.0,1,1,1
2011-04,16709,149.89999999999998,149.89999999999998,149.89999999999998,1,4,4,26,12,4,UK,1.0,1,0,2
2011-04,16729,1389.96,604.73,7.25,4,44,1,1157,48,1,UK,1.0,3,0,1
2011-04,16746,522.69,501.84,20.85,2,33,4,323,12,1,UK,1.0,2,0,1
2011-04,16750,118.7,118.7,118.7,1,10,10,18,4,1,UK,0.0,1,1,1
2011-04,16770,121.63,121.63,121.63,1,34,34,63,5,1,UK,0.0,1,1,1
2011-04,16817,215.9,215.9,215.9,1,12,12,70,12,1,UK,1.0,1,0,1
2011-04,16906,112.69,112.69,112.69,1,21,21,44,12,1,UK,1.0,1,0,1
2011-04,16907,121.36,121.36,121.36,1,27,27,34,2,1,UK,0.0,1,1,1
2011-04,16923,192.33,192.33,192.33,1,22,22,94,18,1,UK,1.0,1,0,1
2011-04,16928,510.31,375.31,135.0,2,37,5,343,48,1,UK,1.0,2,0,1
2011-04,16965,201.19,201.19,201.19,1,26,26,291,108,1,UK,0.0,1,1,1
2011-04,17001,313.5,313.5,313.5,1,13,13,158,36,1,UK,1.0,2,0,1
2011-04,17035,174.02,174.02,174.02,1,10,10,86,32,2,UK,0.0,1,1,2
2011-04,17050,670.33,670.33,670.33,1,66,66,363,40,1,UK,0.0,3,1,1
2011-04,17085,244.5,244.5,244.5,1,27,27,151,40,1,UK,0.0,1,1,1
2011-04,17090,187.04999999999998,187.04999999999998,187.04999999999998,1,4,4,81,27,6,UK,0.0,1,1,3
2011-04,17179,245.31,245.31,245.31,1,39,39,110,9,1,UK,0.0,1,1,1
2011-04,17180,307.36,258.35,49.01,2,34,7,346,48,1,UK,0.0,2,1,1
2011-04,17187,203.95,203.95,203.95,1,10,10,144,60,2,UK,0.0,1,1,2
2011-04,17204,461.25,461.25,461.25,1,11,11,119,36,1,UK,0.0,2,1,1
2011-04,17214,158.87,158.87,158.87,1,21,21,61,12,1,UK,0.0,1,1,1
2011-04,17278,246.04,246.04,246.04,1,15,15,179,25,1,UK,0.0,1,1,1
2011-04,17284,207.24,207.24,207.24,1,41,41,200,20,1,UK,0.0,1,1,1
2011-04,17338,682.2,682.2,682.2,1,85,85,362,25,1,UK,1.0,3,0,1
2011-04,17372,212.12,212.12,212.12,1,47,47,122,10,1,UK,0.0,1,1,1
2011-04,17381,2349.39,937.7099999999999,189.12,4,7,3,4789,1008,25,UK,1.0,3,0,3
2011-04,17419,357.5,357.5,357.5,1,18,18,144,24,2,UK,0.0,2,1,2
2011-04,17428,1111.82,614.0,497.82,2,5,4,546,100,2,UK,1.0,3,0,2
2011-04,17463,234.25,234.25,234.25,1,14,14,109,16,2,UK,0.0,1,1,2
2011-04,17470,304.13,304.13,304.13,1,20,20,489,48,3,UK,1.0,1,0,2
2011-04,17550,156.22,156.22,156.22,1,28,28,59,4,1,UK,1.0,1,0,1
2011-04,17567,395.78999999999996,395.78999999999996,395.78999999999996,1,20,20,207,18,5,UK,0.0,2,1,3
2011-04,17596,354.29,354.29,354.29,1,16,16,729,168,3,UK,0.0,2,1,2
2011-04,17631,302.55,302.55,302.55,1,21,21,92,12,1,UK,0.0,1,1,1
2011-04,17652,409.94,409.94,409.94,1,23,23,312,48,2,UK,0.0,2,1,2
2011-04,17663,188.87,188.87,188.87,1,10,10,81,24,1,UK,1.0,1,0,1
2011-04,17682,365.79,365.79,365.79,1,19,19,185,16,2,UK,1.0,2,0,2
2011-04,17692,169.5,169.5,169.5,1,7,7,114,36,6,UK,0.0,1,1,3
2011-04,17704,387.29,387.29,387.29,1,16,16,175,48,2,UK,0.0,2,1,2
2011-04,17719,781.38,469.19,312.19,2,23,12,612,96,2,UK,1.0,3,0,2
2011-04,17730,347.17,347.17,347.17,1,19,19,296,48,2,UK,0.0,2,1,2
2011-04,17744,280.56,280.56,280.56,1,12,12,364,96,6,UK,0.0,1,1,3
2011-04,17774,375.0,375.0,375.0,1,40,40,123,10,1,UK,0.0,2,1,1
2011-04,17809,270.0,270.0,270.0,1,1,1,40,40,40,UK,1.0,1,0,3
2011-04,17841,1766.32,379.5,226.06,6,83,50,989,48,1,UK,1.0,3,0,1
2011-04,17854,111.76,111.76,111.76,1,12,12,64,12,2,UK,0.0,1,1,2
2011-04,17865,569.2,569.2,569.2,1,22,22,324,72,2,UK,1.0,2,0,2
2011-04,17869,91.09,91.09,91.09,1,10,10,17,6,1,UK,1.0,1,0,1
2011-04,17874,495.54,371.29,6.0,4,30,1,151,36,1,UK,0.0,2,1,1
2011-04,17940,2040.6599999999999,1867.86,172.8,2,2,1,865,432,1,UK,1.0,3,0,1
2011-04,17946,132.03,132.03,132.03,1,15,15,66,12,1,UK,0.0,1,1,1
2011-04,17954,228.15,228.15,228.15,1,37,37,150,12,1,UK,0.0,1,1,1
2011-04,18064,408.0,408.0,408.0,1,2,2,160,80,80,UK,0.0,2,1,3
2011-04,18080,841.4999999999999,841.4999999999999,841.4999999999999,1,1,1,330,330,330,UK,0.0,3,1,3
2011-04,18109,372.85,259.6,113.25,2,29,12,105,8,1,UK,1.0,2,0,1
2011-04,18116,416.23,197.69,32.8,3,88,5,315,26,1,UK,0.0,2,1,1
2011-04,18118,321.88,196.25,125.63,2,57,17,148,10,1,UK,1.0,2,0,1
2011-04,18144,293.5,159.1,134.4,2,7,4,54,12,2,UK,1.0,1,0,2
2011-04,18172,159.2,159.2,159.2,1,7,7,66,12,4,UK,1.0,1,0,2
2011-04,18179,210.0,210.0,210.0,1,1,1,100,100,100,UK,0.0,1,1,3
2011-04,18213,232.48000000000002,232.48000000000002,232.48000000000002,1,15,15,232,25,2,UK,0.0,1,1,2
2011-04,18229,348.4,348.4,348.4,1,8,8,92,24,4,UK,1.0,2,0,2
2011-04,18246,232.9,232.9,232.9,1,2,2,70,60,10,UK,0.0,1,1,3
2011-04,18272,980.54,639.82,340.72,2,33,22,788,48,4,UK,0.0,3,1,2
2011-05,12431,947.25,475.16,472.09,2,23,17,415,84,2,ETC,0.0,3,1,2
2011-05,12483,124.10000000000001,115.60000000000001,8.5,2,2,1,39,36,1,ETC,1.0,1,0,1
2011-05,12524,1495.21,1094.33,400.88,2,33,20,1117,60,2,ETC,1.0,3,0,2
2011-05,12540,2686.6,1380.11,1306.49,2,47,41,1355,48,2,ETC,1.0,3,0,2
2011-05,12547,48.4,48.4,48.4,1,2,2,25,24,1,ETC,0.0,1,1,1
2011-05,12567,705.21,705.21,705.21,1,35,35,234,12,2,ETC,1.0,3,0,2
2011-05,12583,421.96,421.96,421.96,1,20,20,306,40,2,ETC,1.0,2,0,2
2011-05,12590,9864.26,9341.26,523.0,2,67,1,4283,600,1,ETC,0.0,3,1,1
2011-05,12600,202.26000000000002,202.26000000000002,202.26000000000002,1,5,5,47,15,1,ETC,0.0,1,1,1
2011-05,12621,2267.13,918.4,186.52,4,42,6,1379,120,2,ETC,1.0,3,0,2
2011-05,12625,967.2,967.2,967.2,1,33,33,703,48,8,ETC,0.0,3,1,3
2011-05,12674,586.74,586.74,586.74,1,17,17,222,36,2,ETC,1.0,2,0,2
2011-05,12679,112.32000000000001,112.32000000000001,112.32000000000001,1,2,2,74,72,2,ETC,0.0,1,1,2
2011-05,12683,1014.27,692.84,24.900000000000002,3,21,1,466,40,1,ETC,1.0,3,0,1
2011-05,12684,917.1,489.1,30.0,3,30,1,888,144,2,ETC,1.0,3,0,2
2011-05,12712,712.05,565.25,146.8,2,16,4,179,24,1,ETC,1.0,3,0,1
2011-05,12770,1351.45,1351.45,1351.45,1,12,12,743,96,19,ETC,0.0,3,1,3
2011-05,12779,752.2099999999999,752.2099999999999,752.2099999999999,1,27,27,261,48,2,ETC,1.0,3,0,2
2011-05,12790,324.92,324.92,324.92,1,21,21,166,24,2,ETC,0.0,2,1,2
2011-05,12836,814.71,814.71,814.71,1,62,62,443,25,1,UK,0.0,3,1,1
2011-05,12857,304.8,304.8,304.8,1,12,12,69,10,3,UK,0.0,2,1,2
2011-05,12867,451.25,451.25,451.25,1,71,71,594,48,1,UK,1.0,2,0,1
2011-05,12868,437.52000000000004,437.52000000000004,437.52000000000004,1,29,29,276,24,2,UK,1.0,2,0,2
2011-05,12871,132.0,132.0,132.0,1,4,4,80,32,12,UK,0.0,1,1,3
2011-05,12877,182.32,92.92,89.4,2,5,2,72,24,2,UK,1.0,1,0,2
2011-05,12886,775.0,775.0,775.0,1,47,47,416,48,1,UK,0.0,3,1,1
2011-05,12888,81.36,81.36,81.36,1,1,1,24,24,24,UK,0.0,1,1,3
2011-05,12897,87.7,87.7,87.7,1,2,2,46,40,6,UK,0.0,1,1,3
2011-05,12937,210.8,210.8,210.8,1,12,12,76,10,2,UK,0.0,1,1,2
2011-05,12942,137.77,137.77,137.77,1,8,8,35,12,2,UK,0.0,1,1,2
2011-05,12949,716.4,677.8,38.6,2,38,2,370,32,2,UK,0.0,3,1,2
2011-05,12957,384.58,384.58,384.58,1,27,27,425,36,1,UK,1.0,2,0,1
2011-05,12980,892.62,892.62,892.62,1,3,3,114,48,18,UK,1.0,3,0,3
2011-05,12993,72.4,72.4,72.4,1,4,4,28,12,3,UK,0.0,1,1,2
2011-05,12999,135.6,76.5,59.099999999999994,2,4,1,32,12,2,UK,0.0,1,1,2
2011-05,13012,330.12,313.62,16.5,2,15,1,148,24,1,UK,0.0,2,1,1
2011-05,13021,348.3,348.3,348.3,1,16,16,198,48,2,UK,1.0,2,0,2
2011-05,13089,4466.8,1110.72,17.4,12,54,1,2198,160,2,UK,1.0,3,0,2
2011-05,13092,40.8,40.8,40.8,1,2,2,16,8,8,UK,0.0,1,1,3
2011-05,13094,411.48,205.74,205.74,2,3,3,324,72,18,UK,1.0,2,0,3
2011-05,13102,636.72,337.38,79.56,3,19,4,458,25,2,UK,1.0,3,0,2
2011-05,13141,360.18,360.18,360.18,1,28,28,347,25,6,UK,0.0,2,1,3
2011-05,13168,131.43,131.43,131.43,1,11,11,46,20,1,UK,0.0,1,1,1
2011-05,13242,104.0,62.400000000000006,41.6,2,3,2,50,10,10,UK,0.0,1,1,3
2011-05,13246,562.88,562.88,562.88,1,34,34,341,120,1,UK,1.0,2,0,1
2011-05,13310,407.47,407.47,407.47,1,25,25,161,12,2,UK,0.0,2,1,2
2011-05,13313,302.44,302.44,302.44,1,14,14,160,32,4,UK,0.0,1,1,2
2011-05,13319,732.9200000000001,732.9200000000001,732.9200000000001,1,31,31,292,24,3,UK,1.0,3,0,2
2011-05,13324,1361.52,648.72,208.79999999999998,3,6,3,776,192,16,UK,0.0,3,1,3
2011-05,13339,860.12,860.12,860.12,1,54,54,326,24,1,UK,0.0,3,1,1
2011-05,13405,397.40000000000003,397.40000000000003,397.40000000000003,1,19,19,126,12,2,UK,0.0,2,1,2
2011-05,13417,236.0,236.0,236.0,1,10,10,72,16,2,UK,0.0,1,1,2
2011-05,13450,678.54,437.94,240.6,2,13,8,578,72,4,UK,0.0,3,1,2
2011-05,13477,330.63,330.63,330.63,1,15,15,147,24,2,UK,1.0,2,0,2
2011-05,13481,313.71000000000004,313.71000000000004,313.71000000000004,1,17,17,165,24,3,UK,0.0,2,1,2
2011-05,13487,215.65,215.65,215.65,1,13,13,128,25,2,UK,0.0,1,1,2
2011-05,13505,906.4,906.4,906.4,1,42,42,364,36,2,ETC,1.0,3,0,2
2011-05,13523,1802.29,1695.54,106.75,2,66,6,463,24,1,UK,0.0,3,1,1
2011-05,13524,159.20000000000002,159.20000000000002,159.20000000000002,1,9,9,100,48,2,UK,1.0,1,0,2
2011-05,13529,181.1,181.1,181.1,1,7,7,30,10,3,UK,0.0,1,1,2
2011-05,13531,178.35,178.35,178.35,1,7,7,71,20,2,UK,0.0,1,1,2
2011-05,13549,329.05,223.7,105.35,2,11,7,173,16,1,UK,0.0,2,1,1
2011-05,13561,141.85999999999999,141.85999999999999,141.85999999999999,1,14,14,83,32,1,UK,0.0,1,1,1
2011-05,13571,120.59,120.59,120.59,1,15,15,107,24,1,UK,1.0,1,0,1
2011-05,13599,371.3,371.3,371.3,1,14,14,180,40,2,UK,0.0,2,1,2
2011-05,13629,821.0,821.0,821.0,1,4,4,450,200,50,UK,1.0,3,0,3
2011-05,13692,14.95,14.95,14.95,1,1,1,1,1,1,UK,0.0,1,1,1
2011-05,13694,6391.68,2044.8400000000001,208.79999999999998,7,8,2,3670,200,8,UK,1.0,3,0,3
2011-05,13695,54.6,54.6,54.6,1,2,2,20,12,8,UK,1.0,1,0,3
2011-05,13728,152.35,152.35,152.35,1,10,10,35,16,2,UK,0.0,1,1,2
2011-05,13731,302.47,302.47,302.47,1,18,18,112,12,1,UK,0.0,1,1,1
2011-05,13737,339.59999999999997,339.59999999999997,339.59999999999997,1,29,29,125,29,1,UK,0.0,2,1,1
2011-05,13741,162.96,162.96,162.96,1,8,8,76,12,4,UK,1.0,1,0,2
2011-05,13742,298.43,298.43,298.43,1,10,10,89,36,2,UK,1.0,1,0,2
2011-05,13743,211.44,211.44,211.44,1,7,7,264,96,12,UK,0.0,1,1,3
2011-05,13752,447.07,298.99,148.08,2,25,15,338,36,1,UK,1.0,2,0,1
2011-05,13762,306.72,306.72,306.72,1,7,7,272,96,8,UK,0.0,2,1,3
2011-05,13777,266.7,266.7,266.7,1,6,6,150,48,12,UK,1.0,1,0,3
2011-05,13798,4649.96,967.52,127.49999999999999,9,8,1,2570,150,10,UK,1.0,3,0,3
2011-05,13854,1017.12,411.59999999999997,302.64,3,5,2,386,120,4,UK,0.0,3,1,2
2011-05,13881,1560.3400000000001,1560.3400000000001,1560.3400000000001,1,17,17,1006,144,8,UK,1.0,3,0,3
2011-05,13883,762.37,386.5,112.63000000000001,3,22,7,447,48,2,UK,0.0,3,1,2
2011-05,13885,399.15,399.15,399.15,1,23,23,159,24,2,UK,1.0,2,0,2
2011-05,13946,276.12,276.12,276.12,1,5,5,168,50,10,UK,0.0,1,1,3
2011-05,13985,247.79999999999998,247.79999999999998,247.79999999999998,1,13,13,124,16,2,UK,1.0,1,0,2
2011-05,13990,311.3,311.3,311.3,1,16,16,190,48,3,UK,0.0,2,1,2
2011-05,14016,1133.33,1133.33,1133.33,1,32,32,543,50,1,ETC,0.0,3,1,1
2011-05,14021,302.8,302.8,302.8,1,15,15,98,12,2,UK,0.0,1,1,2
2011-05,14032,303.17,303.17,303.17,1,17,17,179,48,2,UK,1.0,1,0,2
2011-05,14038,716.32,716.32,716.32,1,45,45,501,25,4,UK,0.0,3,1,2
2011-05,14051,632.2,332.1,300.1,2,7,5,228,60,8,UK,1.0,3,0,3
2011-05,14064,281.65999999999997,281.65999999999997,281.65999999999997,1,8,8,222,96,6,UK,0.0,1,1,3
2011-05,14078,111.28999999999999,111.28999999999999,111.28999999999999,1,9,9,33,14,1,UK,1.0,1,0,1
2011-05,14085,311.5,311.5,311.5,1,46,46,170,24,1,UK,1.0,2,0,1
2011-05,14145,1128.6,1128.6,1128.6,1,4,4,228,60,48,UK,0.0,3,1,3
2011-05,14163,337.92,337.92,337.92,1,8,8,128,48,4,UK,0.0,2,1,2
2011-05,14173,114.04,114.04,114.04,1,11,11,40,12,1,UK,0.0,1,1,1
2011-05,14188,362.9,362.9,362.9,1,11,11,190,30,10,UK,0.0,2,1,3
2011-05,14209,314.6,314.6,314.6,1,18,18,154,32,2,UK,0.0,2,1,2
2011-05,14210,316.8,316.8,316.8,1,17,17,108,12,2,UK,0.0,2,1,2
2011-05,14217,202.24,202.24,202.24,1,8,8,96,16,4,UK,1.0,1,0,2
2011-05,14224,247.76999999999998,247.76999999999998,247.76999999999998,1,39,39,130,48,1,UK,0.0,1,1,1
